access_id,student_id,course_id,content_type,content_id,timestamp,time_spent_minutes
A04226,S1033,CS301,video,CS301-V0405,2025-02-22 20:37:55,51
A04227,S1035,CS101,quiz,CS101-Q0101,2025-04-26 19:11:24,34
A04228,S1022,CS301,discussion,CS301-D0302,2025-02-14 22:31:29,52
A04229,S1032,CS101,reading,CS101-R0903,2025-03-22 10:24:02,13
A04230,S1040,CS301,lecture,CS301-L0203,2025-02-06 04:06:59,14
A04231,S1037,CS301,quiz,CS301-Q1004,2025-04-07 20:31:46,17
A04232,S1002,DS400,video,DS400-V0601,2025-03-29 08:31:03,17
A04233,S1003,CS101,discussion,CS101-D0305,2025-04-13 03:33:15,46
A04234,S1009,DS200,video,DS200-V0305,2025-03-17 13:24:57,1
A04235,S1018,DS400,assignment,DS400-A0404,2025-03-30 17:13:02,44
A04236,S1033,DS200,discussion,DS200-D0203,2025-03-25 20:47:31,81
A04237,S1024,MATH150,lecture,MATH150-L0204,2025-04-24 15:40:06,28
A04238,S1039,CS301,lecture,CS301-L0505,2025-02-17 21:06:32,3
A04239,S1030,MATH150,quiz,MATH150-Q0501,2025-04-19 17:45:30,40
A04240,S1012,MATH150,discussion,MATH150-D0802,2025-03-30 11:00:13,53
A04241,S1011,CS301,video,CS301-V0605,2025-02-09 14:42:22,67
A04242,S1035,DS200,assignment,DS200-A0202,2025-03-03 00:51:35,84
A04243,S1037,CS301,assignment,CS301-A0802,2025-04-16 15:12:46,83
A04244,S1028,CS301,quiz,CS301-Q0303,2025-03-02 17:08:30,25
A04245,S1041,MATH150,video,MATH150-V0603,2025-04-03 07:46:20,60
A04246,S1034,CS301,video,CS301-V1004,2025-03-09 00:13:15,61
A04247,S1008,MATH150,quiz,MATH150-Q0502,2025-04-29 16:51:31,67
A04248,S1044,CS101,video,CS101-V1005,2025-02-06 10:09:10,29
A04249,S1018,DS400,assignment,DS400-A0103,2025-02-14 01:02:16,38
A04250,S1031,DS400,quiz,DS400-Q0101,2025-04-12 20:57:56,7
A04251,S1037,MATH150,lecture,MATH150-L1001,2025-03-14 13:09:01,90
A04252,S1023,CS301,video,CS301-V0804,2025-02-14 05:53:36,37
A04253,S1011,CS301,quiz,CS301-Q0302,2025-03-09 09:41:28,34
A04254,S1039,DS200,lecture,DS200-L0404,2025-04-18 18:51:41,77
A04255,S1015,CS101,discussion,CS101-D0203,2025-05-02 11:33:39,81
A04256,S1004,CS101,assignment,CS101-A0602,2025-03-19 04:33:26,31
A04257,S1007,CS101,quiz,CS101-Q0302,2025-03-12 07:40:37,40
A04258,S1005,MATH150,quiz,MATH150-Q0604,2025-03-29 08:47:54,2
A04259,S1001,CS101,discussion,CS101-D0502,2025-05-02 00:58:02,79
A04260,S1015,DS200,reading,DS200-R1005,2025-04-14 10:10:15,35
A04261,S1029,MATH150,video,MATH150-V0305,2025-03-26 04:11:48,82
A04262,S1016,MATH150,discussion,MATH150-D0704,2025-05-01 09:05:34,89
A04263,S1031,CS301,lecture,CS301-L0602,2025-04-26 15:57:54,77
A04264,S1002,DS200,video,DS200-V0702,2025-04-14 21:20:14,39
A04265,S1030,DS200,quiz,DS200-Q0601,2025-02-06 00:26:16,26
A04266,S1010,DS400,discussion,DS400-D0105,2025-02-05 13:19:18,82
A04267,S1004,CS301,reading,CS301-R0804,2025-02-08 10:20:13,83
A04268,S1020,MATH150,video,MATH150-V0805,2025-03-21 08:07:22,32
A04269,S1048,MATH150,reading,MATH150-R0501,2025-04-12 05:35:41,37
A04270,S1012,DS200,lecture,DS200-L0705,2025-03-21 17:01:17,77
A04271,S1010,CS101,assignment,CS101-A0704,2025-03-09 04:22:20,35
A04272,S1037,DS200,discussion,DS200-D0403,2025-02-24 07:39:18,88
A04273,S1037,CS301,discussion,CS301-D0103,2025-03-04 21:19:56,28
A04274,S1048,DS400,video,DS400-V0602,2025-03-23 17:11:50,61
A04275,S1036,DS200,reading,DS200-R0802,2025-02-25 23:05:13,66
A04276,S1007,DS200,video,DS200-V0104,2025-02-24 10:33:29,36
A04277,S1022,DS200,assignment,DS200-A0401,2025-02-19 10:11:35,30
A04278,S1028,MATH150,lecture,MATH150-L0302,2025-03-02 07:56:42,61
A04279,S1017,CS101,assignment,CS101-A1005,2025-03-10 05:07:36,25
A04280,S1046,CS301,video,CS301-V0102,2025-02-24 05:13:02,45
A04281,S1003,MATH150,lecture,MATH150-L0701,2025-02-14 01:23:35,32
A04282,S1009,MATH150,lecture,MATH150-L0104,2025-04-11 16:19:13,12
A04283,S1024,MATH150,reading,MATH150-R0904,2025-02-07 03:04:42,76
A04284,S1018,CS101,reading,CS101-R0302,2025-04-29 19:16:04,83
A04285,S1044,MATH150,reading,MATH150-R0703,2025-02-08 18:50:54,11
A04286,S1038,DS400,video,DS400-V0603,2025-04-25 23:12:09,12
A04287,S1009,MATH150,video,MATH150-V0901,2025-03-21 02:07:10,67
A04288,S1005,DS400,lecture,DS400-L0403,2025-04-30 14:02:37,3
A04289,S1023,DS200,assignment,DS200-A0505,2025-02-26 12:37:17,9
A04290,S1040,CS301,lecture,CS301-L0604,2025-04-26 04:57:34,41
A04291,S1023,CS301,lecture,CS301-L0704,2025-04-20 07:19:57,30
A04292,S1012,DS400,assignment,DS400-A0303,2025-03-13 15:18:54,32
A04293,S1002,CS301,lecture,CS301-L0702,2025-04-24 22:47:38,10
A04294,S1043,DS400,assignment,DS400-A0604,2025-02-24 22:12:57,41
A04295,S1009,CS101,lecture,CS101-L0804,2025-02-08 23:23:42,41
A04296,S1003,MATH150,video,MATH150-V0103,2025-04-01 19:36:08,72
A04297,S1043,CS301,discussion,CS301-D0604,2025-03-31 16:52:56,58
A04298,S1030,CS101,reading,CS101-R0402,2025-04-10 03:06:15,55
A04299,S1002,DS400,lecture,DS400-L1001,2025-02-12 11:37:22,6
A04300,S1006,MATH150,quiz,MATH150-Q0201,2025-04-14 00:11:33,28
A04301,S1039,DS200,quiz,DS200-Q0905,2025-03-22 11:57:33,72
A04302,S1007,DS400,discussion,DS400-D0401,2025-03-01 03:48:50,51
A04303,S1043,CS101,quiz,CS101-Q0405,2025-03-24 15:36:36,15
A04304,S1027,DS400,quiz,DS400-Q0903,2025-02-10 11:22:00,68
A04305,S1044,MATH150,quiz,MATH150-Q1001,2025-03-07 21:41:24,81
A04306,S1003,DS400,quiz,DS400-Q0604,2025-04-16 12:55:49,72
A04307,S1035,DS200,quiz,DS200-Q0802,2025-03-24 17:56:47,5
A04308,S1001,CS301,video,CS301-V0802,2025-04-22 21:16:08,1
A04309,S1047,DS400,lecture,DS400-L0504,2025-02-16 20:33:31,81
A04310,S1013,CS301,video,CS301-V0604,2025-03-01 07:42:21,3
A04311,S1030,DS400,video,DS400-V0105,2025-02-23 10:05:42,7
A04312,S1050,CS301,discussion,CS301-D0805,2025-04-16 16:24:05,77
A04313,S1038,DS400,reading,DS400-R0203,2025-03-07 12:44:49,37
A04314,S1039,DS400,video,DS400-V0704,2025-04-29 10:44:03,11
A04315,S1017,CS301,quiz,CS301-Q0505,2025-02-05 07:13:25,56
A04316,S1025,DS400,discussion,DS400-D0704,2025-03-10 01:05:11,9
A04317,S1036,MATH150,quiz,MATH150-Q0201,2025-03-15 03:12:57,39
A04318,S1023,CS301,lecture,CS301-L0605,2025-04-20 02:49:12,47
A04319,S1026,DS200,reading,DS200-R0401,2025-03-22 18:49:10,7
A04320,S1041,CS301,video,CS301-V1002,2025-02-03 10:48:29,5
A04321,S1009,MATH150,discussion,MATH150-D0604,2025-03-06 00:51:20,28
A04322,S1016,CS301,assignment,CS301-A0804,2025-04-20 00:28:55,31
A04323,S1002,DS200,lecture,DS200-L0704,2025-04-09 14:56:47,72
A04324,S1031,CS101,discussion,CS101-D0304,2025-02-12 07:57:26,48
A04325,S1019,DS400,quiz,DS400-Q0301,2025-04-25 14:29:41,14
A04326,S1010,MATH150,assignment,MATH150-A0102,2025-03-10 06:37:08,38
A04327,S1022,MATH150,lecture,MATH150-L0103,2025-03-02 14:09:36,76
A04328,S1003,DS400,assignment,DS400-A0105,2025-03-30 18:45:07,71
A04329,S1014,DS400,quiz,DS400-Q0704,2025-02-24 20:56:46,67
A04330,S1033,CS301,video,CS301-V0504,2025-02-11 07:52:34,51
A04331,S1014,CS101,video,CS101-V0502,2025-03-24 22:56:54,29
A04332,S1050,CS101,lecture,CS101-L0105,2025-02-09 14:05:56,38
A04333,S1015,MATH150,video,MATH150-V1003,2025-04-02 22:02:41,29
A04334,S1002,CS301,assignment,CS301-A0501,2025-03-16 08:48:02,73
A04335,S1037,CS301,reading,CS301-R0504,2025-04-16 03:15:32,50
A04336,S1010,DS400,discussion,DS400-D0802,2025-03-08 17:59:00,13
A04337,S1034,DS400,quiz,DS400-Q0302,2025-03-06 13:46:54,20
A04338,S1029,MATH150,assignment,MATH150-A0701,2025-02-02 06:39:36,22
A04339,S1009,DS200,lecture,DS200-L0302,2025-04-29 22:14:49,37
A04340,S1003,MATH150,quiz,MATH150-Q0804,2025-04-25 16:49:43,14
A04341,S1012,MATH150,lecture,MATH150-L0605,2025-03-28 14:49:09,6
A04342,S1017,CS101,discussion,CS101-D0305,2025-04-28 13:26:36,2
A04343,S1022,CS101,quiz,CS101-Q0704,2025-02-06 02:09:31,70
A04344,S1008,DS200,video,DS200-V1002,2025-03-21 05:34:26,68
A04345,S1036,MATH150,reading,MATH150-R0805,2025-02-05 03:19:30,75
A04346,S1036,CS301,video,CS301-V0701,2025-03-05 13:27:28,18
A04347,S1031,CS301,discussion,CS301-D0605,2025-04-21 13:05:34,37
A04348,S1020,MATH150,video,MATH150-V0102,2025-02-17 09:55:02,34
A04349,S1045,DS400,video,DS400-V0505,2025-03-26 17:02:58,51
A04350,S1013,CS101,video,CS101-V0802,2025-03-18 17:31:06,10
A04351,S1020,MATH150,lecture,MATH150-L0401,2025-04-24 04:40:14,15
A04352,S1035,CS101,assignment,CS101-A0304,2025-04-08 19:12:12,49
A04353,S1041,DS400,lecture,DS400-L0501,2025-04-01 13:00:23,32
A04354,S1043,DS400,quiz,DS400-Q0104,2025-02-10 03:37:06,4
A04355,S1017,CS301,lecture,CS301-L0905,2025-04-23 18:41:03,16
A04356,S1007,DS400,discussion,DS400-D0303,2025-04-25 02:34:33,49
A04357,S1043,DS400,video,DS400-V0504,2025-03-13 14:26:48,72
A04358,S1036,DS200,reading,DS200-R0201,2025-02-23 06:35:54,34
A04359,S1006,MATH150,lecture,MATH150-L0401,2025-03-23 22:31:14,14
A04360,S1008,DS400,assignment,DS400-A0203,2025-02-02 19:32:44,44
A04361,S1006,DS200,video,DS200-V0601,2025-03-17 01:41:51,76
A04362,S1043,CS101,reading,CS101-R0504,2025-02-05 14:45:32,65
A04363,S1024,CS301,lecture,CS301-L1003,2025-04-19 19:18:58,7
A04364,S1025,CS301,lecture,CS301-L0505,2025-03-18 09:56:24,68
A04365,S1014,CS101,lecture,CS101-L0401,2025-02-27 09:00:18,46
A04366,S1049,CS301,reading,CS301-R0604,2025-02-14 00:31:49,20
A04367,S1030,MATH150,assignment,MATH150-A0805,2025-02-27 23:15:32,7
A04368,S1030,MATH150,lecture,MATH150-L0402,2025-04-26 03:51:51,58
A04369,S1017,MATH150,discussion,MATH150-D1005,2025-05-02 07:15:38,68
A04370,S1029,CS101,discussion,CS101-D0402,2025-04-01 22:44:12,14
A04371,S1046,DS200,quiz,DS200-Q1003,2025-02-10 12:13:15,24
A04372,S1041,CS301,reading,CS301-R0201,2025-04-23 19:01:04,50
A04373,S1002,DS200,video,DS200-V0704,2025-03-07 21:51:58,30
A04374,S1005,DS400,lecture,DS400-L0604,2025-05-02 17:24:10,51
A04375,S1016,CS101,assignment,CS101-A0101,2025-02-04 11:17:09,69
A04376,S1039,CS301,assignment,CS301-A0603,2025-03-13 09:18:46,13
A04377,S1011,MATH150,video,MATH150-V0701,2025-03-11 14:11:24,37
A04378,S1002,CS101,reading,CS101-R0803,2025-03-24 11:04:06,52
A04379,S1030,DS400,reading,DS400-R0904,2025-04-18 02:34:02,82
A04380,S1041,DS400,discussion,DS400-D1003,2025-03-23 06:26:07,33
A04381,S1034,CS101,quiz,CS101-Q0102,2025-03-13 05:18:50,14
A04382,S1002,CS101,quiz,CS101-Q0801,2025-04-16 00:41:34,10
A04383,S1029,CS301,video,CS301-V0803,2025-03-29 14:43:36,40
A04384,S1039,DS200,video,DS200-V0104,2025-03-25 02:48:02,14
A04385,S1008,CS101,quiz,CS101-Q0205,2025-04-11 04:09:45,55
A04386,S1004,CS101,reading,CS101-R1001,2025-02-18 09:34:10,12
A04387,S1018,MATH150,reading,MATH150-R0203,2025-03-06 07:38:20,76
A04388,S1028,CS301,reading,CS301-R0402,2025-02-24 12:32:19,86
A04389,S1043,DS400,reading,DS400-R1004,2025-04-10 23:08:31,44
A04390,S1024,DS200,video,DS200-V1001,2025-03-20 11:30:40,88
A04391,S1002,DS200,assignment,DS200-A0403,2025-02-25 13:01:40,1
A04392,S1049,CS101,reading,CS101-R1005,2025-03-30 12:49:42,24
A04393,S1025,CS301,reading,CS301-R0404,2025-04-12 13:07:54,15
A04394,S1048,DS400,quiz,DS400-Q0802,2025-02-11 22:43:01,59
A04395,S1014,DS400,reading,DS400-R0702,2025-02-28 09:10:10,65
A04396,S1032,DS200,video,DS200-V0903,2025-04-24 23:46:35,68
A04397,S1025,MATH150,assignment,MATH150-A0405,2025-02-16 18:27:08,62
A04398,S1043,CS301,discussion,CS301-D0801,2025-02-27 04:34:27,90
A04399,S1006,DS200,reading,DS200-R1002,2025-04-19 16:09:40,16
A04400,S1049,CS301,discussion,CS301-D0704,2025-02-05 02:42:08,56
A04401,S1001,MATH150,reading,MATH150-R0901,2025-03-20 06:01:34,30
A04402,S1021,CS301,discussion,CS301-D0301,2025-04-28 09:25:22,16
A04403,S1025,DS200,reading,DS200-R0104,2025-04-10 14:11:08,76
A04404,S1036,DS400,video,DS400-V0603,2025-03-12 01:01:10,39
A04405,S1026,DS200,discussion,DS200-D0905,2025-03-17 08:30:57,2
A04406,S1007,MATH150,assignment,MATH150-A0603,2025-03-21 01:22:55,1
A04407,S1015,DS400,assignment,DS400-A0403,2025-04-07 02:07:37,17
A04408,S1031,CS101,assignment,CS101-A0904,2025-03-12 11:14:38,75
A04409,S1010,MATH150,reading,MATH150-R0305,2025-04-23 19:42:22,84
A04410,S1004,MATH150,lecture,MATH150-L1002,2025-03-11 16:21:48,7
A04411,S1001,CS101,assignment,CS101-A0201,2025-04-07 15:39:58,8
A04412,S1006,MATH150,quiz,MATH150-Q0204,2025-02-08 17:00:00,75
A04413,S1030,DS200,discussion,DS200-D0503,2025-04-17 18:13:20,80
A04414,S1041,DS400,lecture,DS400-L0301,2025-04-25 22:11:19,30
A04415,S1001,CS101,assignment,CS101-A0905,2025-02-15 10:59:23,84
A04416,S1049,DS200,discussion,DS200-D0504,2025-04-23 16:06:39,74
A04417,S1040,CS101,assignment,CS101-A0904,2025-03-20 06:54:44,17
A04418,S1013,DS200,lecture,DS200-L0103,2025-04-07 11:12:41,34
A04419,S1034,CS101,quiz,CS101-Q0802,2025-04-03 20:34:25,53
A04420,S1024,MATH150,assignment,MATH150-A0701,2025-04-01 16:47:40,18
A04421,S1009,CS101,discussion,CS101-D0902,2025-04-28 04:38:47,18
A04422,S1002,CS301,video,CS301-V0205,2025-04-13 11:30:21,51
A04423,S1019,CS101,quiz,CS101-Q0701,2025-04-04 19:44:53,81
A04424,S1041,DS200,lecture,DS200-L0302,2025-03-14 00:21:25,34
A04425,S1049,CS101,assignment,CS101-A0705,2025-02-25 01:13:13,55
A04426,S1033,DS200,reading,DS200-R1005,2025-02-08 06:59:26,53
A04427,S1030,CS301,reading,CS301-R0102,2025-02-16 04:15:25,29
A04428,S1037,CS101,assignment,CS101-A1002,2025-04-06 19:32:58,23
A04429,S1022,DS200,discussion,DS200-D0304,2025-04-21 00:48:44,59
A04430,S1007,DS200,quiz,DS200-Q1002,2025-03-18 15:21:20,75
A04431,S1017,DS400,discussion,DS400-D1003,2025-04-24 23:27:18,22
A04432,S1012,MATH150,video,MATH150-V1004,2025-04-16 19:36:22,33
A04433,S1017,MATH150,assignment,MATH150-A0903,2025-04-16 16:08:05,32
A04434,S1048,CS301,assignment,CS301-A0904,2025-03-23 03:00:36,15
A04435,S1008,CS101,reading,CS101-R0402,2025-02-06 08:53:14,55
A04436,S1017,CS101,discussion,CS101-D0901,2025-03-04 23:41:07,72
A04437,S1032,CS301,lecture,CS301-L0603,2025-04-11 01:49:25,45
A04438,S1039,CS101,assignment,CS101-A0702,2025-04-18 14:27:15,62
A04439,S1034,CS301,discussion,CS301-D0102,2025-05-02 10:01:37,46
A04440,S1037,CS101,assignment,CS101-A0301,2025-04-12 02:53:36,35
A04441,S1025,DS200,quiz,DS200-Q0301,2025-03-13 22:01:06,23
A04442,S1047,CS301,quiz,CS301-Q0102,2025-02-16 00:33:26,25
A04443,S1021,DS400,reading,DS400-R0205,2025-04-20 04:26:54,1
A04444,S1012,DS400,reading,DS400-R0605,2025-03-31 02:24:49,73
A04445,S1032,CS301,video,CS301-V0805,2025-02-20 20:37:33,78
A04446,S1023,CS301,discussion,CS301-D0603,2025-02-08 10:05:27,73
A04447,S1042,DS200,reading,DS200-R0803,2025-04-09 02:32:33,11
A04448,S1005,CS101,quiz,CS101-Q0404,2025-05-02 10:18:50,59
A04449,S1001,DS200,assignment,DS200-A0904,2025-02-16 06:45:49,46
A04450,S1026,CS301,quiz,CS301-Q0201,2025-02-17 10:28:52,47
A04451,S1036,MATH150,assignment,MATH150-A0302,2025-02-22 01:35:14,4
A04452,S1001,DS400,lecture,DS400-L0604,2025-02-26 01:42:28,5
A04453,S1048,DS400,assignment,DS400-A0305,2025-02-18 00:01:57,81
A04454,S1017,DS400,video,DS400-V0904,2025-02-23 12:57:11,22
A04455,S1008,CS101,quiz,CS101-Q0905,2025-02-21 13:18:14,11
A04456,S1011,CS301,video,CS301-V0703,2025-04-16 21:40:17,38
A04457,S1035,MATH150,video,MATH150-V0301,2025-03-19 16:37:00,18
A04458,S1001,CS101,discussion,CS101-D0801,2025-03-27 07:28:52,38
A04459,S1009,DS400,quiz,DS400-Q0501,2025-03-16 06:52:05,88
A04460,S1046,DS200,quiz,DS200-Q1004,2025-04-16 20:35:23,27
A04461,S1041,CS301,reading,CS301-R0202,2025-04-03 12:35:42,42
A04462,S1023,MATH150,lecture,MATH150-L0101,2025-03-09 03:47:02,11
A04463,S1003,DS400,lecture,DS400-L1003,2025-04-09 17:33:46,69
A04464,S1050,MATH150,assignment,MATH150-A0302,2025-03-15 13:12:26,23
A04465,S1014,CS101,lecture,CS101-L0404,2025-02-02 21:56:26,58
A04466,S1009,DS200,video,DS200-V0601,2025-02-16 18:42:05,84
A04467,S1034,DS200,lecture,DS200-L0403,2025-04-09 03:58:17,19
A04468,S1041,MATH150,video,MATH150-V0803,2025-04-21 05:05:20,27
A04469,S1037,CS101,quiz,CS101-Q1002,2025-04-25 08:13:09,72
A04470,S1002,DS400,lecture,DS400-L0704,2025-02-23 08:09:26,16
A04471,S1028,CS301,discussion,CS301-D0705,2025-03-19 15:00:25,87
A04472,S1020,CS101,video,CS101-V0401,2025-02-26 13:20:44,48
A04473,S1018,MATH150,lecture,MATH150-L0104,2025-02-11 12:59:15,56
A04474,S1026,MATH150,discussion,MATH150-D0801,2025-02-04 20:17:35,88
A04475,S1035,MATH150,reading,MATH150-R0605,2025-02-04 12:56:01,13
A04476,S1022,CS101,quiz,CS101-Q0703,2025-02-15 17:26:37,75
A04477,S1027,DS200,discussion,DS200-D0105,2025-02-14 10:54:04,38
A04478,S1007,CS101,reading,CS101-R0103,2025-04-22 07:16:29,3
A04479,S1042,DS400,quiz,DS400-Q1005,2025-04-11 07:52:44,54
A04480,S1007,DS200,lecture,DS200-L0602,2025-04-11 15:29:48,43
A04481,S1024,DS200,assignment,DS200-A0402,2025-02-14 19:12:31,85
A04482,S1036,CS101,reading,CS101-R0905,2025-02-20 14:53:47,59
A04483,S1042,CS301,assignment,CS301-A0502,2025-03-07 20:06:54,35
A04484,S1048,CS101,assignment,CS101-A0504,2025-03-13 03:41:34,23
A04485,S1022,DS200,discussion,DS200-D0601,2025-04-17 18:51:23,14
A04486,S1006,CS101,reading,CS101-R0303,2025-03-04 21:02:40,65
A04487,S1044,CS301,video,CS301-V0804,2025-04-11 05:39:15,70
A04488,S1036,DS400,video,DS400-V0701,2025-02-23 08:00:26,11
A04489,S1029,MATH150,discussion,MATH150-D1001,2025-02-24 23:24:43,3
A04490,S1017,MATH150,discussion,MATH150-D0901,2025-04-11 11:39:10,76
A04491,S1031,CS101,discussion,CS101-D0701,2025-04-20 11:21:57,40
A04492,S1009,DS200,discussion,DS200-D0403,2025-04-11 01:54:41,43
A04493,S1045,MATH150,assignment,MATH150-A0605,2025-04-28 05:48:00,24
A04494,S1003,MATH150,assignment,MATH150-A0605,2025-03-13 08:45:25,57
A04495,S1021,CS301,quiz,CS301-Q1005,2025-04-25 15:36:12,12
A04496,S1007,DS200,quiz,DS200-Q1005,2025-02-23 13:43:03,3
A04497,S1046,MATH150,reading,MATH150-R0804,2025-02-15 17:39:51,57
A04498,S1017,MATH150,assignment,MATH150-A0201,2025-03-11 15:29:18,1
A04499,S1036,DS400,reading,DS400-R0905,2025-03-18 23:52:57,5
A04500,S1049,CS101,reading,CS101-R0302,2025-02-13 03:53:27,27
A04501,S1013,CS301,assignment,CS301-A0905,2025-04-18 07:07:20,49
A04502,S1004,CS101,discussion,CS101-D0403,2025-03-18 09:19:22,56
A04503,S1044,CS101,video,CS101-V0905,2025-04-29 02:24:00,67
A04504,S1038,DS400,assignment,DS400-A0401,2025-04-09 13:25:23,64
A04505,S1018,CS301,lecture,CS301-L0202,2025-04-13 19:09:59,74
A04506,S1039,CS301,discussion,CS301-D1002,2025-03-19 04:02:52,14
A04507,S1041,MATH150,assignment,MATH150-A0701,2025-05-01 10:53:27,29
A04508,S1014,DS400,assignment,DS400-A0805,2025-04-28 11:58:01,67
A04509,S1044,MATH150,video,MATH150-V0903,2025-04-14 02:59:26,83
A04510,S1036,DS400,discussion,DS400-D0705,2025-04-06 04:06:18,14
A04511,S1035,MATH150,video,MATH150-V1004,2025-03-12 07:29:57,90
A04512,S1016,CS101,assignment,CS101-A1001,2025-04-05 12:00:02,1
A04513,S1031,DS200,quiz,DS200-Q1003,2025-04-02 15:05:23,75
A04514,S1040,MATH150,reading,MATH150-R0604,2025-04-09 06:44:24,83
A04515,S1043,MATH150,reading,MATH150-R0501,2025-04-25 09:34:00,6
A04516,S1029,CS301,discussion,CS301-D0304,2025-02-15 00:31:05,50
A04517,S1041,MATH150,reading,MATH150-R0403,2025-04-17 11:52:31,58
A04518,S1023,DS400,lecture,DS400-L0701,2025-04-20 13:50:04,34
A04519,S1016,MATH150,discussion,MATH150-D0902,2025-05-02 06:46:54,79
A04520,S1034,MATH150,assignment,MATH150-A1001,2025-03-18 17:36:22,78
A04521,S1046,DS400,quiz,DS400-Q0605,2025-04-25 21:23:16,41
A04522,S1029,DS400,video,DS400-V0803,2025-03-14 07:45:59,86
A04523,S1036,CS101,quiz,CS101-Q0805,2025-03-03 21:56:59,28
A04524,S1020,CS101,quiz,CS101-Q0401,2025-03-16 20:51:23,84
A04525,S1043,CS101,assignment,CS101-A0804,2025-03-11 12:52:00,13
A04526,S1044,DS200,reading,DS200-R0101,2025-03-21 15:12:16,66
A04527,S1035,DS200,quiz,DS200-Q1002,2025-02-16 07:13:01,25
A04528,S1013,DS400,reading,DS400-R0501,2025-02-24 19:32:09,25
A04529,S1027,DS400,discussion,DS400-D1003,2025-02-14 11:36:17,71
A04530,S1022,CS101,assignment,CS101-A0302,2025-02-10 07:38:47,18
A04531,S1044,CS301,reading,CS301-R0402,2025-03-18 09:32:33,31
A04532,S1021,MATH150,lecture,MATH150-L0505,2025-03-17 14:38:38,20
A04533,S1017,DS400,assignment,DS400-A0102,2025-02-15 10:20:35,17
A04534,S1016,MATH150,quiz,MATH150-Q0801,2025-03-02 05:22:46,55
A04535,S1040,MATH150,lecture,MATH150-L1002,2025-04-11 20:11:13,46
A04536,S1021,MATH150,reading,MATH150-R0801,2025-05-01 12:56:43,20
A04537,S1003,CS101,quiz,CS101-Q0204,2025-02-26 06:54:29,10
A04538,S1013,CS301,reading,CS301-R0503,2025-03-28 14:12:38,36
A04539,S1031,CS301,lecture,CS301-L0301,2025-03-27 08:52:38,73
A04540,S1016,DS400,lecture,DS400-L0304,2025-04-08 14:27:06,2
A04541,S1027,MATH150,lecture,MATH150-L0804,2025-02-11 21:47:25,20
A04542,S1011,DS200,discussion,DS200-D0401,2025-03-09 06:41:10,50
A04543,S1019,MATH150,quiz,MATH150-Q0903,2025-02-25 23:34:54,86
A04544,S1001,MATH150,reading,MATH150-R0603,2025-04-21 15:20:29,44
A04545,S1038,MATH150,lecture,MATH150-L0304,2025-02-22 11:29:40,43
A04546,S1028,CS101,quiz,CS101-Q0804,2025-04-17 10:52:07,69
A04547,S1039,MATH150,video,MATH150-V0402,2025-03-21 06:25:03,53
A04548,S1013,DS400,assignment,DS400-A1001,2025-02-27 09:25:02,87
A04549,S1027,CS101,lecture,CS101-L0902,2025-04-10 06:43:02,32
A04550,S1026,DS400,quiz,DS400-Q0304,2025-04-29 06:17:28,73
A04551,S1002,DS200,assignment,DS200-A0302,2025-02-07 21:33:23,73
A04552,S1029,MATH150,reading,MATH150-R0104,2025-02-11 23:41:25,59
A04553,S1050,DS400,lecture,DS400-L0704,2025-02-04 04:17:00,9
A04554,S1022,CS101,video,CS101-V0101,2025-02-21 23:45:05,75
A04555,S1014,MATH150,reading,MATH150-R1001,2025-03-18 06:02:09,56
A04556,S1039,CS301,video,CS301-V0204,2025-02-19 13:45:55,10
A04557,S1036,DS200,assignment,DS200-A0402,2025-03-30 23:27:07,82
A04558,S1005,DS400,video,DS400-V1004,2025-04-18 21:54:21,84
A04559,S1040,DS200,lecture,DS200-L0103,2025-02-23 15:39:19,4
A04560,S1031,CS101,video,CS101-V0304,2025-02-05 23:04:51,8
A04561,S1036,DS200,video,DS200-V0902,2025-04-06 05:03:09,60
A04562,S1029,MATH150,video,MATH150-V0801,2025-03-04 12:13:32,37
A04563,S1040,DS400,reading,DS400-R0805,2025-03-25 20:36:34,57
A04564,S1011,DS400,video,DS400-V0104,2025-02-20 15:50:59,20
A04565,S1011,DS400,assignment,DS400-A0101,2025-02-18 03:01:17,54
A04566,S1037,DS400,lecture,DS400-L0503,2025-03-14 06:10:34,54
A04567,S1024,DS400,discussion,DS400-D0602,2025-04-14 18:46:08,35
A04568,S1032,CS301,lecture,CS301-L1004,2025-04-22 08:06:25,89
A04569,S1002,CS301,reading,CS301-R0802,2025-04-10 07:52:02,81
A04570,S1017,MATH150,video,MATH150-V0604,2025-02-22 23:46:52,58
A04571,S1036,CS301,assignment,CS301-A0504,2025-03-21 21:56:06,71
A04572,S1035,MATH150,lecture,MATH150-L0801,2025-04-21 13:26:32,90
A04573,S1045,DS400,reading,DS400-R0703,2025-03-20 08:01:51,60
A04574,S1030,CS101,quiz,CS101-Q0202,2025-04-30 17:27:11,79
A04575,S1033,DS400,discussion,DS400-D0802,2025-03-26 20:37:44,40
A04576,S1010,CS301,discussion,CS301-D0105,2025-02-15 02:35:58,66
A04577,S1010,CS301,assignment,CS301-A0204,2025-02-26 20:08:45,16
A04578,S1029,CS101,lecture,CS101-L0602,2025-04-26 22:07:18,64
A04579,S1005,DS400,quiz,DS400-Q0103,2025-03-11 11:08:58,51
A04580,S1035,DS400,lecture,DS400-L0401,2025-04-09 20:40:50,83
A04581,S1026,CS301,reading,CS301-R0805,2025-04-24 05:52:19,48
A04582,S1041,CS101,video,CS101-V0805,2025-03-24 17:13:38,25
